ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,price_in_billion
4831190,Domestic assembly,Used car,Sedan,77865,White,White,4,5,Petrol,1.6,Automatic,FWD,8.5,Kia,Cerato,2018,0.485
4831192,Imported,New car,SUV,0,White,White,5,7,Petrol,3.4,Automatic,AWD,12.8,Toyota,Land_Cruiser,2023,4.286
4831196,Domestic assembly,Used car,Hatchback,14500,White,White,5,5,Petrol,1.1,Manual,FWD,7.1,Kia,Morning,2011,0.128
4831197,Imported,Used car,Coupe,16000,Yellow,Black,2,2,Petrol,2,Automatic,RFD,11.5,Porsche,718_Cayman,2020,4.789
4831198,Imported,Used car,Hatchback,0,Green,Grey,5,5,Petrol,1.3,Automatic,FWD,6.9,Toyota,Yaris,2007,0.247
4831204,Domestic assembly,Used car,Sedan,25,Green,Brown,4,5,Petrol,2,Automatic,RFD,12.6,Mercedes-Benz,C300,2021,1.909
4831209,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,12.1,Toyota,Innova,2013,0.275
4831210,Imported,New car,Truck,0,White,Black,2,2,Petrol,1.5,Manual,RFD,23.3,Suzuki,Carry,2022,0.373
4831231,Domestic assembly,Used car,Sedan,70000,Red,Red,4,5,Petrol,2,Automatic,RFD,7.8,Mercedes-Benz,C300,2017,0.999
4831235,Imported,New car,SUV,0,Black,Brown,5,5,Petrol,1.8,Automatic,FWD,8.9,Toyota,Corolla_Cross,2022,0.8
4831251,Domestic assembly,Used car,Crossover,28000,Red,Cream,5,5,Petrol,2,Automatic,FWD,10.1,Hyundai,Tucson,2019,0.655
4831256,Imported,Used car,SUV,43000,Black,Brown,5,5,Petrol,2,Automatic,AWD,13.8,Lexus,RX300,2019,2.7
4831261,Imported,Used car,Van/Minivan,90000,White,Grey,5,3,Diesel,2.5,Manual,RFD,8.3,Hyundai,Grand_Starex,2010,0.355
4831262,Domestic assembly,Used car,Hatchback,8752,Red,Black,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia,Morning,2021,0.42
4831269,Imported,New car,Hatchback,0,Grey,Black,5,5,Petrol,1.2,Automatic,FWD,5.9,Suzuki,Swift,2023,0.559
4831276,Domestic assembly,Used car,SUV,100000,Black,Cream,5,8,Diesel,2.5,Manual,RFD,11.2,Toyota,Fortuner,2014,0.625
4831282,Domestic assembly,Used car,Hatchback,113000,Silver,Copper,5,5,Petrol,1.1,Automatic,FWD,7.1,Kia,Morning,2010,0.188
4831286,Domestic assembly,Used car,Crossover,21000,White,Cream,5,5,Diesel,2,Automatic,FWD,10.1,Hyundai,Tucson,2019,0.795
4831288,Domestic assembly,Used car,Sedan,110000,Black,Cream,4,5,Petrol,2.4,Automatic,FWD,8.7,Toyota,Camry,2009,0.45
4831298,Imported,Used car,SUV,90000,Silver,Grey,5,5,Petrol,2.5,Automatic,AWD,11,Toyota,RAV4,2009,0.499
4831307,Domestic assembly,Used car,Sedan,110000,Black,Cream,4,5,Petrol,1.8,Manual,FWD,7.3,Toyota,Corolla_altis,2014,0.419
4831314,Imported,Used car,SUV,120000,Black,Cream,5,7,Petrol,4.7,Automatic,AWD,16.4,Lexus,GX470,2008,0.88
4831341,Domestic assembly,Used car,Sedan,200000,Black,Black,4,5,Petrol,2.5,Automatic,FWD,8.1,Ford,Mondeo,2004,0.145
4831355,Imported,Used car,SUV,43000,Black,Brown,5,5,Petrol,2,Automatic,AWD,10.5,BMW,X4,2019,1.88
4831376,Imported,Used car,Coupe,50000,Green,Black,2,4,Petrol,1.6,Automatic,FWD,6.1,Peugeot,RCZ,2013,0.899
4831406,Domestic assembly,Used car,Sedan,300000,Black,Grey,4,5,Petrol,1.8,Manual,FWD,10.3,Ford,Laser,2004,0.125
4831410,Domestic assembly,Used car,Hatchback,160000,Black,Grey,5,5,Petrol,1.8,Automatic,FWD,8.3,Ford,Focus,2010,0.245
4831413,Domestic assembly,Used car,Crossover,109000,Copper,Brown,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2018,0.51
4831424,Domestic assembly,Used car,Hatchback,18000,Red,Black,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast,Fadil,2020,0.28
4831427,Imported,Used car,SUV,200000,Grey,Black,5,5,Petrol,3,Manual,4WD,13.2,Mitsubishi,Pajero,2008,0.219
4831451,Imported,Used car,Sedan,120000,Green,Black,4,5,Petrol,1.6,Automatic,FWD,9.2,Mazda,3,2009,0.32
4831459,Imported,Used car,Sedan,49000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.2,Honda,Civic,2019,0.715
4831504,Domestic assembly,Used car,Sedan,0,Black,Colorful,4,5,Petrol,1.8,Manual,FWD,9.6,Daewoo,Lacetti,2005,0.076
4831505,Domestic assembly,Used car,Crossover,72000,Grey,Cream,5,8,Petrol,2,Manual,RFD,8.5,Toyota,Innova,2016,0.515
4831508,Domestic assembly,Used car,Sedan,9000,Silver,Black,4,5,Petrol,1.6,Automatic,FWD,9.4,Kia,Forte,2011,0.345
4831518,Imported,Used car,Crossover,30000,Red,Red,5,5,Petrol,1.5,Automatic,FWD,10.1,MG,ZS,2021,0.56
4831551,Domestic assembly,Used car,SUV,60000,Red,Black,5,7,Petrol,2,Automatic,RFD,9.1,VinFast,Lux_SA_2.0,2019,0.73
4831565,Domestic assembly,Used car,Sedan,98414,Black,Black,4,5,Petrol,1.5,Manual,FWD,10.8,Chevrolet,Aveo,2013,0.16
4831570,Imported,Used car,SUV,118580,Black,Brown,5,7,Diesel,2,Automatic,FWD,11.6,Hyundai,Santa_Fe,2011,0.58
4831578,Imported,Used car,SUV,0,White,Cream,5,5,Petrol,3.5,Automatic,AWD,12.4,Lexus,RX350,2011,1.179
4831581,Imported,Used car,Hatchback,3000,Red,Black,5,5,Petrol,2,Automatic,FWD,6.3,Mini,Cooper,2022,2.245
4831600,Domestic assembly,Used car,Crossover,60000,Silver,Grey,5,7,Petrol,2,Manual,FWD,8,Chevrolet,Vivant,2008,0.129
4831601,Domestic assembly,Used car,SUV,88000,Yellow,Cream,5,8,Petrol,2.4,Manual,FWD,0,Mitsubishi,Zinger,2010,0.188
4831607,Domestic assembly,Used car,Sedan,42000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda,3,2018,0.525
4831618,Domestic assembly,Used car,SUV,91234,Sand,Cream,5,7,Petrol,2.4,Automatic,FWD,11.5,Kia,Sorento,2018,0.578
4831631,Imported,Used car,Hatchback,34000,Red,Grey,5,5,Petrol,1.5,Automatic,FWD,7.2,Mazda,2 Sport,2020,0.475
4831686,Domestic assembly,Used car,Crossover,40000,White,Black,5,5,Petrol,1.6,Automatic,FWD,7.4,Peugeot,3008,2020,0.82
4831689,Domestic assembly,Used car,Sedan,17000,Black,Brown,4,5,Petrol,2,Automatic,RFD,10.2,Mercedes-Benz,C300,2019,1.439
4831694,Domestic assembly,Used car,Sedan,10300,White,Black,4,5,Petrol,1.5,Automatic,FWD,6.1,Honda,City,2021,0.575
4831701,Domestic assembly,Used car,SUV,160,Black,Cream,5,7,Petrol,2.4,Manual,FWD,13.8,Chevrolet,Captiva,2010,0.255
4831730,Domestic assembly,Used car,Hatchback,4500,White,Black,5,5,Petrol,1.4,Automatic,FWD,6,VinFast,Fadil,2022,0.36
4831757,Domestic assembly,Used car,SUV,3000,White,Brown,5,7,Petrol,2.4,Automatic,AWD,9.9,Hyundai,Santa_Fe,2020,0.99
4831758,Domestic assembly,Used car,Crossover,55000,Black,Black,5,5,Petrol,2,Automatic,FWD,8.7,Hyundai,Kona,2020,0.56
4831761,Imported,Used car,Pickup,81000,Red,Colorful,4,5,Diesel,2.2,Automatic,RFD,11.4,Ford,Ranger,2014,0.445
4831768,Domestic assembly,Used car,Sedan,80000,White,Cream,4,5,Petrol,1.6,Automatic,FWD,10.9,Kia,K3,2016,0.439
4831769,Imported,Used car,SUV,40000,Black,Black,5,7,Diesel,2,Automatic,RFD,10.8,Ford,Everest,2021,1
4831770,Domestic assembly,Used car,Sedan,68000,Black,Black,4,5,Petrol,1.5,Automatic,FWD,9.3,Toyota,Vios,2016,0.44
4831775,Imported,Used car,Van/Minivan,130000,Green,Cream,5,7,Petrol,2,Automatic,RFD,7.7,Mercedes-Benz,V250,2016,1.6
4831777,Domestic assembly,Used car,Sedan,30000,White,Cream,4,5,Petrol,1.6,Automatic,FWD,7.4,Hyundai,Elantra,2020,0.565
4831778,Domestic assembly,Used car,Sedan,66000,Black,Cream,4,5,Petrol,1.4,Automatic,FWD,7.2,Hyundai,Accent,2018,0.425
4831807,Domestic assembly,Used car,Hatchback,32000,White,Black,5,5,Petrol,1.5,Automatic,FWD,7.5,Ford,Fiesta,2015,0.37
4831818,Domestic assembly,Used car,SUV,142356,Sand,Cream,5,5,Petrol,2.3,Automatic,4WD,10.7,Ford,Escape,2007,0.189
4831829,Domestic assembly,Used car,Sedan,80000,White,Black,4,5,Petrol,2,Automatic,FWD,7.7,Mazda,6,2015,0.469
4831843,Domestic assembly,Used car,SUV,23743,White,Brown,5,7,Diesel,2.2,Automatic,AWD,9.9,Hyundai,Santa_Fe,2020,0.99
4831860,Domestic assembly,Used car,Pickup,0,Green,Black,4,6,Diesel,0,Manual,RFD,10,Vinaxuki,Jinbei,2006,0.08
4831863,Imported,Used car,SUV,50000,White,Brown,5,8,Petrol,2.7,Automatic,RFD,11.1,Toyota,Fortuner,2018,0.76
4831864,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.8,Automatic,FWD,7.8,Ford,Focus,2011,0.269
4831879,Domestic assembly,Used car,SUV,54000,Black,Black,5,5,Petrol,2,Automatic,FWD,9.4,Mazda,CX-5,2019,0.71
4831880,Domestic assembly,Used car,Crossover,0,Silver,Grey,5,8,Petrol,2,Manual,RFD,10.6,Toyota,Innova,2008,0.175
4831885,Domestic assembly,Used car,Sedan,0,Silver,Cream,4,5,Petrol,1.25,Manual,FWD,6.7,Hyundai,i10,2019,0.27
4831895,Domestic assembly,Used car,Sedan,0,White,Grey,4,5,Petrol,1.5,Manual,FWD,10.1,Daewoo,Lanos,2004,0.057
4831904,Domestic assembly,Used car,SUV,80000,Black,Black,5,5,Petrol,2,Automatic,FWD,9,Mazda,CX-5,2016,0.595
4831907,Domestic assembly,Used car,Sedan,0,Red,Colorful,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2015,0.385
4831912,Domestic assembly,Used car,Truck,29000,Green,Grey,2,2,Petrol,1.4,Manual,RFD,7,Thaco,Towner,2020,0.155
4831915,Domestic assembly,Used car,Sedan,24307,White,Grey,4,5,Petrol,1.4,Automatic,FWD,8.8,Hyundai,Accent,2022,0.455
4831921,Imported,Used car,Pickup,22151,White,Black,4,5,Diesel,2.2,Automatic,RFD,11.4,Ford,Ranger,2021,0.61
4831928,Domestic assembly,Used car,SUV,0,Silver,Grey,5,8,Diesel,2.5,Manual,RFD,14.3,Toyota,Fortuner,2009,0.455
4831929,Domestic assembly,Used car,Hatchback,90000,Red,Brown,5,5,Petrol,1.1,Automatic,FWD,7.1,Kia,Morning,2012,0.215
4831942,Imported,Used car,Van/Minivan,0,Sand,Cream,5,7,Petrol,2.7,Automatic,FWD,12.2,Toyota,Sienna,2008,0.51
4831946,Domestic assembly,Used car,Sedan,0,Black,Grey,4,5,Petrol,1.6,Manual,FWD,7.9,Chevrolet,Cruze,2016,0.29
4831950,Domestic assembly,Used car,Sedan,0,Silver,Grey,4,5,Petrol,1.5,Manual,FWD,14.3,Daewoo,Lanos,2002,0.047
4831951,Domestic assembly,Used car,SUV,28000,White,Black,5,5,Petrol,2,Automatic,FWD,9.5,Mazda,CX-5,2020,0.81
4831952,Imported,Used car,Pickup,50000,White,Black,4,5,Diesel,2.2,Automatic,RFD,11.5,Mazda,BT50,2018,0.508
4831959,Domestic assembly,New car,Sedan,0,Red,Black,4,5,Petrol,2,Automatic,FWD,6.3,Hyundai,Elantra,2023,0.729
4831965,Domestic assembly,Used car,Sedan,0,White,Colorful,4,5,Petrol,1.5,Manual,FWD,0,Daewoo,Gentra SX,2008,0.109
4831972,Domestic assembly,Used car,Truck,0,White,Grey,2,2,Petrol,0,Manual,RFD,6.6,Thaco,Towner,2013,0.135
4831984,Imported,New car,Van/Minivan,0,Red,Black,5,7,Petrol,1.5,Automatic,FWD,0,Hyundai,Stargazer,2023,0.675
4831995,Imported,Used car,Sedan,0,Sand,Red,4,5,Petrol,2.8,Manual,FWD,12.7,Toyota,Cressida,1989,0.025
